article_id,comment_counter,title,globe_url,url,comment_text,is_constructive,is_constructive:confidence,toxicity_level,toxicity_level:confidence,did_you_read_the_article,did_you_read_the_article:confidence,annotator_comments,expert_is_constructive,expert_toxicity_level,expert_comments
32746841,source1_32746841_92,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,"HAHAHAHAHAHAHAThe NYT did a round-up or reaction from around the world. ALL the IMPORTANT countries were covered, Russia, China, Japan, Israel, South Korea, India even Malaysia, and Australia.. Do I have to tell you what country wasn't covered????",no,1,"1
2","0.6765
0.3235",1,1,"

",,,
32746841,source1_32746841_93,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,"re: A Trump administration might make it harder for Canada to bring in carbon taxes – but easier to build pipelines. just remember Trump wants a better deal for America with respect to KeystoneCanada may get a pipeline but it is going to cost you, more than you think",yes,1,"1
2","0.6765
0.3235",1,1,"

",,,
32746841,source1_32746841_95,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,"' Nothing like this has happened before. It was previously believed to be inconceivable.'Well, actually it has. It led up to WW II.",no,0.6557,"1
2","0.6765
0.3235",1,1,"

",,,
32746841,source1_32746841_96,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,Channeling the Grateful Dead in the last line of the editorial seems appropriate.,no,1,"1
2","0.652
0.348",1,1,"

",,,
32746841,source1_32746841_97,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,How long before he annexes the Sudetenland and takes Poland?,no,1,"1
2","0.652
0.348",1,1,"

",,,
32746841,source1_32746841_98,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,"Dear EditorsAt least this is a much more balanced piece than 'the sky is falling' piece you wrote the other day. Here's my view, sitting here in our homeland, not having a vote in the US.Full democracy, allows us all to do and say what we want (short of hatred and racism). My father and uncles, all went to war in WWII to protect that right for all of us today. Most people, in both Canada and the US, have family members who did the same, and some who made the ultimate sacrifice. That America exercised that right yesterday, and other democratic countries have done the same in the past (I am not a fan of Junior Trudeau) is our best strength. As Winston Churchill famously said, “Democracy is the worst form of government, except for all the others.”. None of us have an idea how a Trump Presidency will turn out; but the inescapable fact of the matter is that every American, who wanted to exercise their franchise, had the opportunity yesterday to decide who their President is. It wasn’t all that long ago (Aug 6, 1965), that a guy who many people might have expected wouldn’t support universal suffrage, Lyndon Baines Johnson, passed into law for the US, the Voting Rights Act. In 4 years, if they don’t like his performance, they get to kick Trump out of office. In the meantime, everyone who thinks they are “politically entitled” in the US has a chance to rebuild their favourite system. Just as Lech Walesa upset the communist system in Poland, so today has Donald Trump upset the system of political elites in the USA. This is healthy; this is growth; and this will keep America as the leader of the free world. For a country born of revolution, they have nothing to fear. God bless the United States of America. There couldn’t be a prouder moment to live there.",yes,0.6714,"1
2","0.652
0.348",1,1,"

",,,
32746841,source1_32746841_99,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,"The lesson learned is that the GOP allowed dissent - the loud dissatisfaction with Trump did not cripple the party, and Dem unity doomed them.",no,1,"1
2","0.652
0.348",1,1,"

",,,
32746841,source1_32746841_100,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,This is a huge opportunity to correct the damage Brian Mulroney did to Canada.,no,1,"1
2","0.652
0.348",1,1,"

",,,
32746841,source1_32746841_101,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,"Go Donald go, as a Canadian, I wouldhave voted D. Trump if it were allowed. Ihad this pegged over a year ago.",no,1,1,1,1,1,"

",,,
32746841,source1_32746841_102,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,The biggest factors in Trump's election is:-He has no record as a politician- The Clinton track record - The Clinton foundation,no,1,"1
2","0.652
0.348",1,1,"

",,,
32746841,source1_32746841_103,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,"This American and world wide catastrophe is a golden opportunity to Canada. If we'll be smart and fast enough to seize this opportunity, we should open our borders to millions of wealthy, educated and liberal Americans who share our values and language and wish to immigrate to Canada. It might be an 'once in a lifetime' opportunity for us to add millions of great new Canadians to our country, boost our economy and add knowledge, intellect and greatness to our great country. And these new immigrants won't need any of our resources for smoothly settling here. On the contrary, they will bring along with them both human and financial wealth that we'll all benefit from. I hope our leadership realizes this historical opportunity and will act accordingly.",yes,1,1,1,1,1,"

",,,
32746841,source1_32746841_104,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,Good editorial devoid of extreme language - a sober look at the challenges. Would that were all were as constrained in our response.,no,0.6548,1,1,1,1,"

",,,
32746841,source1_32746841_105,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,"This was the first election after white courts shut down the Voting Rights Act. There were right wingers online BRAGGING about suppressing the black vote. This is a win for racism, misogyny, bigotry and xenophobia. But, you make your bed and you lie in it. They will get exactly what they deserve (not just those who voted for him, but those who refused to vote, or voted third party).",yes,1,"1
2","0.6686
0.3314",1,1,"

",,,
32746841,source1_32746841_106,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,"'He’s hardly the choice of the establishment, media, cultural, business or political.' You are neglecting the fact that Joe and Jill Average are actually the backbone of a country. Perhaps the elite, the intelligentsia and the media should learn to listen. Perhaps they should take note of who pays for their proposed leftist policies that are inspired by their perception of what is correct. Better a Trump than a revolution.",yes,1,1,1,1,1,"

",,,
32746841,source1_32746841_107,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,The Globe must be absolutely delighted with Trump's victory. Now you have your Rob Ford on Steroids. Nothing a paper like this enjoys more than having their favored candidate lose and conversely despise the winner; you've got so many things to look forward to in the next four years. Only the jig is up. With a Trump victory its proof the media is out of touch and the people can come up with their own thoughts and opinions. You tried with Ignatieff way back and its well known he was a creation of the Globe backroom. Keep it up. Gives us peons something to talk about too.,yes,1,1,1,1,1,"

",,,
32746841,source1_32746841_108,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,"I suppose that Mr Trump's victory against the 'Establishment' is a much milder version of the French revolution. Of course, the US revolution will not employ the violent excesses - guillotine etc. - but wholesale changes of the governing class are coming. Mr Trump is a free man, unshackled to traditional convention with presumably the support of the House, Senate and Supreme Court to enact his mandate. Indeed, we live in interesting times.",yes,1,1,1,1,1,"

",,,
32746841,source1_32746841_109,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,Michelle Obama POTUS in 2020 ....!!!!!,no,1,1,1,1,1,"

",,,
32746841,source1_32746841_110,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,"The lesson is simple and as old as politics itself: how are you going to put people to work. Once you've convinced them of that, then you can get somewhere.",no,0.6695,1,1,1,1,"

",,,
32746841,source1_32746841_111,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,"On all of the articles on Trump's victory the comment boards are awash with glowing tributes to his victory. I question whether these commentators have actually read his policy statements or listened to what he had to say about major issues that concern us all. I question whether they have looked up who Trump has picked for senior cabinet posts. For those who thought Bush and Cheney were the worst thing to happen to America, they couldn't at that time foresee a Trump election. None of the snake-oil pitches made by him to fix the economy will come to pass, but he has succeeded in doing what might have seemed impossible only a few days ago. He has managed to make the world a much more dangerous place, while more then likely plunging the world into a recession. When you make stupid decisions and they have no consequence it only matters to yourself. When you consciously vote in a man uniquely unqualified to be president , then those voters must also wear the stupid hat. Sadly we all pay the price for American stupidity and the seemingly trancelike state they must have been in to believe in the nonsense they were fed. Buyers remorse will set in quickly, but there is no return for 4 years, and by then the damage will be done.",yes,1,1,1,1,1,"

",,,
32746841,source1_32746841_112,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,"What a pompous out of touch and whiny editorial ..Thanks to Snowden , Assange , and the spooks at the FBI he won .. Hillary broke down last night - this editorial puts you in her class Try and appreciate the fact that 55 mil PLUS voters picked her - ignoring the advice of the media and the inner circle of crooks ... I see Michael Bloomberg is still telling his shills to babble on .. cnn was hilarious last night as the bozos continued babbling .. Bill Mahr will make jokes but he has become disgusting in his hate ...Wont bother me if 100, 000 abortions used by promiscuous women for birth control end up with the tramps being sterilized .. no one but the holy rollers thinks ALL abortions should be banned - and they wont .Bye bye walmart and the other retailers selling stuff made by slaves .. I am buying made in America from now on ..A few less wars is a step in the right direction.. The World has a way of looking after itself - time to try someone new ...",yes,0.6681,"2
1","0.6774
0.3226",1,1,"

",,,
32746841,source1_32746841_113,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,"Clinton was going to be good because Bernie supported her, but now I think I was wrong and Trump was the good option. The Democrats had two terms to work and get something done, they did what they could, that was enough of them for now. Either one was a win for the US and Canada, but I will miss seeing the possible Bernie policies, those are the ones we should look at adopting in Canada, less Bernie was the loss if anything. Read up on those Bernie policies people, we need to let our MPs know that is what we want. But no more globalist policies, diversity and multiculturalism policies in Canada, we've had enough of that nonsense abusive globalist agenda; we already have diversity in Canada, that box has been checked-off long ago, no more living in the past, we have had enough. We have more important mountains to climb like jobs and the economy that benefit all Canadians.",yes,1,"1
2","0.6545
0.3455",1,1,"

",,,
32746841,source1_32746841_114,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,"I had a bad night's sleep and weird dreams. My predictions: 1. The US will adopt isolationist politics, which will include Canada and co-opted Mexico, and somewhat distanced relationship with Europe. The US will drop out of NATO. 2. Russia will take back it's old satellite states without opposition. 3. China will take over in Asia. 4. The Middle East will be allowed to run to ruin. 5. I woke up before I got to Africa or South America. The ancient Chinese curse,'May you live in interesting times.' , has been realized.",yes,1,"1
2","0.6545
0.3455",1,1,"

",,,
32746841,source1_32746841_115,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,"A trump presidency will mean a starker more dangerous world, as nations realise the US is going all isolationist. His 'every man for himself' ideology will create a vacuum in world leadership which will be filled by someone like China / Russia or left open, with the world turning into more of an unchecked free for all. But lets wait and see. Interesting times ahead. The old Chinese curse is upon us.",yes,1,"2
1","0.6774
0.3226",1,1,"

",,,
32746841,source1_32746841_116,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,"Specials thanks to all the GM feminist writers who helped Trump win! Also the real journalists in Canada: Steph Molyneux, Milo Yiannopoulos, Brandon Martinez, Dan Dicks and Lauren Southern.",no,1,1,1,1,1,"

",,,
32746841,source1_32746841_117,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,"If the 'populace' of Toronto can vote in an idiot like Rob Ford, we shouldn't be surprised that the Donald won easily in the USA. Another vote of the malcontent.",no,1,1,1,1,1,"

",,,
32746841,source1_32746841_118,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,Looks like Canadians are all worried and scared. The best part of all this is that President Trump will be cleaning the floor with PM junior. Canadians better get used to meeting their treaty obligations that they have been shirking and ignoring for years like NATO obligations that Canada signed. NAFTA being ripped up pretty soon unless Canadian spongers pay their bills.,yes,1,"1
2","0.6587
0.3413",1,1,"

",,,
32746841,source1_32746841_119,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,What do we have that the Americans need? Water. Trump's going to tie any trade deal we want with building a water pipeline from Canada to B.C.,no,1,1,1,1,1,"

",,,
32746841,source1_32746841_120,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,"It is NOT what he said to get elected, it is what he does now he is elected. First,get the Power, Second, use it.I and many others are concerned that the divisions that have been created, the polarization of the nation, that extremism on either side does not take holdCould we see a return of the Race Riots of the 60's???Will gun violence escalate??? What will be the reaction of the Mexican Mafia if Trump gets tough on drugs????Maybe we should put the Gordie Howe Bridge on hold???",yes,1,"2
1","0.6728
0.3272",1,1,"

",,,
32746841,source1_32746841_121,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,"It will be a curious time in 4 years from now: voters in the Midwest who elected Trump will be forced to accept that the jobs did not come back, the US manufacturing sector cannot be revived on populist rehtoric, that the economy will have shrunk badly since 2016, inflation will be at decade-high levels, interest rates will be rising, and the only real choice to stop the nightmare is to elect a far-left democratic candidate who makes Clinton look like a Republican. But i do wish them all the best with their choice.",yes,0.6728,"2
1","0.6728
0.3272",1,1,"

",,,
32746841,source1_32746841_122,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,Sorry folks but the man is a real estate tycoon. I have heard these types described as driven by ego and money - my building is bigger than your building. I have little faith in this guy BUT it is early and he might surprise me.,no,0.6725,"2
1","0.6728
0.3272",1,1,"

",,,
32746841,source1_32746841_123,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,"It is a very sad day for progressives everywhere in the world. Good Editorial by the Globe. You nailed it. Trump is unfit for office, however 47.5% of Americans voted for him which is enough to elect him as President. It feels good to be a Canadian today. Can you imagine what it must be like for passionate Democrats today?",yes,1,"2
1","0.6728
0.3272",1,1,"

",,,
32746841,source1_32746841_124,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,What this means for Hillary is that she can finally dump that Arkansas Cracker she's been stuck with for the last four decades.,no,1,"1
2","0.6608
0.3392",1,1,"

",,,
32746841,source1_32746841_125,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,"there is nothing new about the new president elect, from the magic elixir, healing preachers, eron, bush 2...the list is long in the great scams of the US of A. What does the truth have to do with a good story?",yes,0.6878,1,1,1,1,"

",,,
32746841,source1_32746841_126,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,"What did The Globe get wrong? The paper and some of its columnists warned against electing a man who is a racist, a boor, a sexist. A fraud, who has stiffed thousands of contractors for money and hasn't paid income taxes for decades. A bully who has talked about using nuclear weapons. So he won the election. That doesn't change his moral and character shortcomings. The Globe made the right call. People who think this sleazy salesman is going to bring back America of the 1960s are in for a big surprise. As the saying goes: you can't go back.",yes,1,1,1,1,1,"

",,,
26373964,source1_26373964_104,Don't be fooled by the (surprise!) budget surplus - The Globe and Mail,http://www.theglobeandmail.com/opinion/dont-be-fooled-by-the-surprise-budget-surplus/article26373964/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/budget.html,"another smoke and mirror job by the Con-artist Conservative party as alway we owe 40 tillion dollars and we are in a surplus please explain giving money to every tom dick and harry out there that we do not have and promising more is not responsible goverment at all but fool for gold policy to no end, Mr. Harper will do anything to win and at all cost which is why we are in the mess we are in canada giving money to all who ask and asking for favours in return shame on you and the fools who believe you sir,",yes,1,1,1,1,1,"

",,,
26373964,source1_26373964_102,Don't be fooled by the (surprise!) budget surplus - The Globe and Mail,http://www.theglobeandmail.com/opinion/dont-be-fooled-by-the-surprise-budget-surplus/article26373964/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/budget.html,"The shallowness of this debate on government finances is depressing and all three parties are in the dock, along with an inadequately informed citizenry. We all ask to be manipulated because it so obviously works. Fact is government has little influence on the broader economy. Harper is no more responsible for our current doldrums than he would be if were enjoying a nice pleasant 3% growth rate. Indeed, if Harper can control the economy then why did we have a downturn? Truth is he can't. Nor can Trudeau or Mulcair. Why we assign our political leaders influence on this is beyond me.However, it is quite normal in times of economic downturns for governments to run deficits so as to alleviate the problem to a degree. Cutting spending in order to have a balanced budget in such circumstances makes things worse as every economist knows. Fact is, we all like things for free - limitless government services, no taxes and unicorn rides for all. Harper deceptions on this file, as on so many others, has rendered reasoned debate nearly impossible. Standby for complete rubbish from our 'economist' PM on Thursday night.",yes,0.6765,"3
2","0.3446
0.3319",1,1,"

",,,
26373964,source1_26373964_75,Don't be fooled by the (surprise!) budget surplus - The Globe and Mail,http://www.theglobeandmail.com/opinion/dont-be-fooled-by-the-surprise-budget-surplus/article26373964/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/budget.html,"Deficits and surpluses are manipulated by economists and bankers. And, it turns out, recessions are as well. Canadians are waking up from a long deep antidemocratic sleep. If you snooze you lose. Further, it turns out, you can be intellectually and spiritually asleep while working two full time jobs. An amazing feat!",yes,1,"1
2","0.6681
0.3319",1,1,"

",,,
26373964,source1_26373964_31,Don't be fooled by the (surprise!) budget surplus - The Globe and Mail,http://www.theglobeandmail.com/opinion/dont-be-fooled-by-the-surprise-budget-surplus/article26373964/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/budget.html,"How quickly we forget, Flaherty was coerced into this, the controversy lasted no more than ten minutes it seems back then.",no,1,"1
2","0.6681
0.3319",1,1,"

",,,
26373964,source1_26373964_44,Don't be fooled by the (surprise!) budget surplus - The Globe and Mail,http://www.theglobeandmail.com/opinion/dont-be-fooled-by-the-surprise-budget-surplus/article26373964/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/budget.html,"So Harper hid this knowledge for more than a year, Mr Secret strikes again. If revenue increased so much more than expenses, why wasn't the surplus much bigger?'Both men and women are living longer, yet the opposition parties want to roll back a legislated change to the age for receiving Old Age Security benefits, to 65 from 67.'So? Even more reason why seniors still need that extra funding from age 65.",yes,1,1,1,1,1,"

",,,
26373964,source1_26373964_2,Don't be fooled by the (surprise!) budget surplus - The Globe and Mail,http://www.theglobeandmail.com/opinion/dont-be-fooled-by-the-surprise-budget-surplus/article26373964/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/budget.html,"By feigning surprise at the budget surplus I feel that Harper loses the high ground. Instead of presenting himself as someone who was in charge of the economy and was fully aware of the inevitable results of his policy decisions, he instead sets himself up to have his own ridicule turned around on him. By Harper suggesting that his predicted deficit has now turned into an unexpected surplus opens the door for Justin Trudeau to reinforce and vindicate his oft-maligned statement that budgets really do balance themselves. MrC",yes,1,"1
2","0.6652
0.3348",1,1,"

",,,
26373964,source1_26373964_88,Don't be fooled by the (surprise!) budget surplus - The Globe and Mail,http://www.theglobeandmail.com/opinion/dont-be-fooled-by-the-surprise-budget-surplus/article26373964/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/budget.html,"No Harper bashing here - it's all been said - but we're left with a more important issue than his personal integrity - what to do about the provinces' finances. Many provinces have yet to make any hard choices, especially here in Ontario where union pay increases all violate the Premier's own line that there will be no more money unless there are commensurate cuts elsewhere. Yes, the provinces own health and education, which are full of highly paid professionals, but where are the changes we need to measure and improve outcomes and efficiency, at least in these two key ministries? Those will be the hard choices that will make provincial finances sustainable, but nothing has been done to make meaningful progress. Federal surpluses are good, but not sufficient. We're still going to have to pay more.",yes,1,1,1,1,1,"

",,,
26373964,source1_26373964_50,Don't be fooled by the (surprise!) budget surplus - The Globe and Mail,http://www.theglobeandmail.com/opinion/dont-be-fooled-by-the-surprise-budget-surplus/article26373964/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/budget.html,Building infrastructure while money is cheap and we need stimulus makes sense with a backdrop of aging population and lower revenues. WE need the economic building blocks in place. #elxn42,no,0.6652,1,1,1,1,"

",,,
26373964,source1_26373964_45,Don't be fooled by the (surprise!) budget surplus - The Globe and Mail,http://www.theglobeandmail.com/opinion/dont-be-fooled-by-the-surprise-budget-surplus/article26373964/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/budget.html,Harper is a serial cheat including'the fair elections act' What else has he lied about that we don't know about?,no,1,"1
2","0.6652
0.3348",1,1,"

",,,
26373964,source1_26373964_15,Don't be fooled by the (surprise!) budget surplus - The Globe and Mail,http://www.theglobeandmail.com/opinion/dont-be-fooled-by-the-surprise-budget-surplus/article26373964/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/budget.html,"People see what they want to see and believe what they want to believe. The announcement of a budget surplus from the completely untrustworthy Harper administration will not sway all voters, it will merely solidify support in those who already support Harper. What is sad, however, is the brazen manipulation of the truth conducted by Harper in the first place and the fact that anyone at all believes him. 33 days to go and Harper will be gone in any case.",yes,0.6879,"1
2","0.6552
0.3448",1,1,"

",,,
26373964,source1_26373964_41,Don't be fooled by the (surprise!) budget surplus - The Globe and Mail,http://www.theglobeandmail.com/opinion/dont-be-fooled-by-the-surprise-budget-surplus/article26373964/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/budget.html,"'This $37-billion in increased revenue did not come from tax-rate increases but from the economy returning to something approximating normal after the slow-growth period following the financial recession of 2008-09.This return to near normalcy, rather than any specific government decisions, flipped the federal budget from post recession deficits to near-balance, and now to surplus.'So, the budget actually balanced itself !! Who was it that said that........?",yes,1,"1
2","0.6552
0.3448",1,1,"

",,,
26373964,source1_26373964_114,Don't be fooled by the (surprise!) budget surplus - The Globe and Mail,http://www.theglobeandmail.com/opinion/dont-be-fooled-by-the-surprise-budget-surplus/article26373964/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/budget.html,"Obviously the only people fooled were Jeffrey's friends, members of the kindergarten teacher's party. On one hand they want to blame PM Harper for being a bad manager, then they criticize him for ... hiding from them that he's doing a good job?",yes,0.6879,"1
2","0.6552
0.3448",1,1,"

",,,
26373964,source1_26373964_40,Don't be fooled by the (surprise!) budget surplus - The Globe and Mail,http://www.theglobeandmail.com/opinion/dont-be-fooled-by-the-surprise-budget-surplus/article26373964/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/budget.html,"Tremendous news Friends, I set a record deficit.....",no,1,"1
2","0.6552
0.3448",1,1,"

",,,
26373964,source1_26373964_28,Don't be fooled by the (surprise!) budget surplus - The Globe and Mail,http://www.theglobeandmail.com/opinion/dont-be-fooled-by-the-surprise-budget-surplus/article26373964/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/budget.html,We should underestimate Mr. Harper's accomplishment. He's convinced a great many people that there's nothing in the world more important than cutting taxes and balancing budgets.,yes,0.6654,"1
4","0.6654
0.3346",1,1,"

",,,
26373964,source1_26373964_74,Don't be fooled by the (surprise!) budget surplus - The Globe and Mail,http://www.theglobeandmail.com/opinion/dont-be-fooled-by-the-surprise-budget-surplus/article26373964/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/budget.html,You know when there is finally a surplus on the eve of an election is is a sham. The NS NDP government did the same thing and were then voted out. Of course the new government called it a deficit.,yes,1,"2
3","0.338
0.3346",1,1,"

",,,
